C045_S41_L001_R2_001	852.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	36.0	56.0	123.0	194.0	209.0	157.0	170.0	161.0	215.0	255.0	316.0	384.0	506.0	701.0	940.0	1137.0	1253.0	1409.0	2021.0	2668.0	4828.0	15766.0	61903.0
C046_S42_L001_R1_001	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	14.0	17.0	30.0	57.0	80.0	172.0	293.0	401.0	509.0	641.0	828.0	1194.0	1638.0	2657.0	4430.0	6085.0	12797.0	97987.0
C046_S42_L001_R2_001	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	58.0	79.0	153.0	221.0	195.0	160.0	127.0	141.0	170.0	192.0	275.0	359.0	517.0	708.0	1102.0	1584.0	1654.0	1767.0	2584.0	3268.0	4920.0	12853.0	96731.0
C047_S43_L001_R1_001	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	8.0	16.0	29.0	62.0	110.0	178.0	360.0	455.0	583.0	750.0	1113.0	1600.0	2194.0	3447.0	5338.0	6522.0	15693.0	113358.0
C047_S43_L001_R2_001	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	45.0	70.0	118.0	168.0	174.0	167.0	166.0	176.0	203.0	263.0	335.0	480.0	705.0	1006.0	1494.0	2046.0	1922.0	2185.0	3202.0	3854.0	6428.0	16965.0	109629.0
C048_S44_L001_R1_001	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	21.0	34.0	66.0	107.0	214.0	435.0	527.0	623.0	853.0	1182.0	1488.0	2243.0	3325.0	5367.0	7666.0	16820.0	123388.0
C048_S44_L001_R2_001	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	67.0	136.0	186.0	242.0	253.0	175.0	203.0	215.0	219.0	324.0	420.0	560.0	759.0	1075.0	1583.0	2127.0	2295.0	2424.0	3398.0	4626.0	7324.0	18372.0	117374.0
C049_S45_L001_R1_001	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	10.0	13.0	27.0	28.0	28.0	30.0	31.0	42.0	65.0	71.0	101.0	192.0	501.0	4320.0
C049_S45_L001_R2_001	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	17.0	15.0	23.0	19.0	14.0	17.0	13.0	8.0	9.0	8.0	17.0	10.0	23.0	20.0	29.0	47.0	57.0	79.0	124.0	208.0	553.0	4146.0
C050_S46_L001_R1_001	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	3.0	19.0	35.0	60.0	88.0	152.0	341.0	344.0	479.0	661.0	826.0	1112.0	1623.0	2662.0	4127.0	4696.0	11219.0	85971.0
C050_S46_L001_R2_001	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	12.0	50.0	95.0	105.0	220.0	194.0	177.0	144.0	144.0	232.0	270.0	344.0	504.0	653.0	895.0	1274.0	1727.0	1740.0	1887.0	2620.0	3085.0	5143.0	13162.0	79740.0
C051_S47_L001_R1_001	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	17.0	27.0	42.0	73.0	189.0	323.0	331.0	479.0	632.0	852.0	1198.0	1765.0	2789.0	4485.0	5091.0	12053.0	98280.0
C051_S47_L001_R2_001	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	66.0	80.0	102.0	177.0	192.0	153.0	161.0	168.0	215.0	282.0	365.0	509.0	660.0	967.0	1426.0	1889.0	1815.0	2017.0	2834.0	3496.0	5686.0	14660.0	90697.0
C052_S48_L001_R1_001	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	7.0	14.0	27.0	65.0	137.0	266.0	315.0	335.0	422.0	569.0	690.0	991.0	1528.0	2095.0	3708.0	5139.0	10872.0	80534.0
C052_S48_L001_R2_001	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	26.0	76.0	127.0	161.0	236.0	259.0	192.0	175.0	145.0	152.0	175.0	210.0	281.0	450.0	616.0	957.0	1309.0	1322.0	1502.0	2176.0	2715.0	4184.0	11344.0	78925.0
C053_S49_L001_R1_001	231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	10.0	14.0	38.0	54.0	96.0	165.0	320.0	634.0	672.0	939.0	1150.0	1551.0	2162.0	3144.0	5013.0	7837.0	10022.0	22696.0	157331.0
C053_S49_L001_R2_001	230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	58.0	164.0	183.0	280.0	354.0	325.0	238.0	246.0	260.0	293.0	395.0	498.0	674.0	1042.0	1352.0	2168.0	2844.0	2904.0	3178.0	4491.0	5737.0	9385.0	23483.0	153292.0
C054_S50_L001_R1_001	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	10.0	14.0	25.0	67.0	73.0	124.0	310.0	367.0	469.0	654.0	887.0	1135.0	1620.0	2461.0	4059.0	5356.0	11766.0	91426.0
C054_S50_L001_R2_001	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	50.0	86.0	122.0	196.0	163.0	149.0	133.0	140.0	174.0	203.0	259.0	376.0	488.0	710.0	1128.0	1585.0	1581.0	1684.0	2512.0	3056.0	5038.0	12976.0	88007.0
C055_S51_L001_R1_001	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	12.0	20.0	28.0	62.0	98.0	174.0	297.0	405.0	559.0	693.0	901.0	1324.0	1798.0	2574.0	4521.0	6302.0	13710.0	98261.0
C055_S51_L001_R2_001	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	49.0	76.0	127.0	183.0	186.0	145.0	134.0	145.0	165.0	213.0	231.0	341.0	520.0	661.0	1094.0	1571.0	1718.0	1844.0	2612.0	3424.0	4932.0	13554.0	97798.0
C056_S52_L001_R1_001	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	7.0	8.0	14.0	36.0	72.0	132.0	202.0	272.0	371.0	527.0	627.0	883.0	1256.0	2039.0	3407.0	4419.0	9466.0	79228.0
C056_S52_L001_R2_001	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	14.0	32.0	44.0	89.0	143.0	180.0	119.0	112.0	132.0	168.0	237.0	308.0	383.0	507.0	749.0	1087.0	1480.0	1376.0	1588.0	2259.0	2864.0	4627.0	12254.0	72215.0
C057_S53_L001_R1_001	239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	16.0	24.0	41.0	100.0	145.0	342.0	595.0	720.0	808.0	1075.0	1285.0	1730.0	2576.0	4007.0	6660.0	7797.0	18295.0	140172.0
C057_S53_L001_R2_001	244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	128.0	222.0	348.0	422.0	394.0	314.0	275.0	279.0	327.0	337.0	475.0	602.0	854.0	1304.0	1951.0	2607.0	2471.0	2839.0	3793.0	4751.0	8065.0	21221.0	132393.0
C058_S54_L001_R1_001	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	25.0	20.0	59.0	96.0	173.0	299.0	396.0	508.0	674.0	952.0	1259.0	1746.0	2597.0	4205.0	5553.0	12547.0	93251.0
C058_S54_L001_R2_001	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	21.0	67.0	65.0	121.0	181.0	197.0	147.0	169.0	166.0	168.0	253.0	309.0	439.0	645.0	876.0	1274.0	1618.0	1659.0	1960.0	2737.0	3357.0	5428.0	14152.0	88359.0
C059_S55_L001_R1_001	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	20.0	33.0	51.0	77.0	156.0	304.0	436.0	544.0	702.0	941.0	1302.0	1810.0	2801.0	4624.0	5888.0	13400.0	105321.0
C059_S55_L001_R2_001	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	13.0	57.0	102.0	168.0	202.0	189.0	163.0	162.0	173.0	246.0	332.0	398.0	489.0	688.0	910.0	1411.0	1835.0	1901.0	2018.0	2935.0	3717.0	5872.0	14916.0	99517.0
C060_S56_L001_R1_001	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	6.0	15.0	35.0	92.0	164.0	278.0	363.0	534.0	764.0	1068.0	1452.0	2119.0	2962.0	4430.0	6301.0	15791.0	108659.0
C060_S56_L001_R2_001	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	29.0	53.0	135.0	209.0	173.0	96.0	106.0	123.0	132.0	209.0	269.0	340.0	446.0	671.0	1018.0	1465.0	1515.0	1704.0	2628.0	3323.0	5896.0	15698.0	108788.0
C061_S57_L001_R1_001	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	27.0	33.0	60.0	110.0	261.0	279.0	350.0	438.0	602.0	848.0	1151.0	1857.0	2956.0	3685.0	8938.0	66367.0
C061_S57_L001_R2_001	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0	64.0	92.0	140.0	189.0	115.0	100.0	91.0	84.0	86.0	107.0	164.0	217.0	319.0	447.0	742.0	976.0	996.0	1054.0	1532.0	2020.0	3313.0	8815.0	66300.0
C062_S58_L001_R1_001	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	7.0	16.0	21.0	38.0	104.0	194.0	243.0	230.0	319.0	414.0	567.0	852.0	1239.0	2112.0	2511.0	5972.0	49585.0
C062_S58_L001_R2_001	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	26.0	60.0	56.0	96.0	133.0	96.0	75.0	87.0	74.0	82.0	111.0	144.0	221.0	298.0	388.0	640.0	862.0	830.0	834.0	1258.0	1555.0	2644.0	6727.0	47133.0
C063_S59_L001_R1_001	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	9.0	20.0	30.0	51.0	83.0	106.0	121.0	156.0	224.0	299.0	436.0	664.0	1105.0	1286.0	3033.0	24075.0
C063_S59_L001_R2_001	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	16.0	23.0	30.0	45.0	54.0	59.0	44.0	52.0	55.0	86.0	92.0	145.0	199.0	305.0	372.0	509.0	476.0	533.0	733.0	925.0	1434.0	3844.0	21670.0
C064_S60_L001_R1_001	271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	6.0	23.0	30.0	66.0	97.0	161.0	264.0	377.0	433.0	621.0	879.0	1194.0	1674.0	2633.0	3722.0	5002.0	12218.0	69580.0
C064_S60_L001_R2_001	265.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	31.0	50.0	89.0	145.0	147.0	108.0	109.0	140.0	136.0	193.0	226.0	323.0	428.0	645.0	1008.0	1243.0	1208.0	1354.0	2024.0	2525.0	4542.0	12349.0	69954.0
C066_S61_L001_R1_001	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	11.0	8.0	32.0	60.0	102.0	165.0	254.0	370.0	533.0	672.0	935.0	1368.0	1962.0	3102.0	4829.0	5569.0	13172.0	102371.0
C066_S61_L001_R2_001	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	15.0	33.0	42.0	120.0	202.0	223.0	172.0	173.0	213.0	253.0	351.0	444.0	564.0	802.0	1059.0	1512.0	2008.0	1919.0	2321.0	3224.0	3878.0	6338.0	16874.0	92774.0
C067_S62_L001_R1_001	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	10.0	18.0	27.0	53.0	92.0	156.0	284.0	364.0	470.0	593.0	813.0	1171.0	1597.0	2628.0	4160.0	4899.0	11560.0	92497.0
C067_S62_L001_R2_001	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	39.0	70.0	115.0	172.0	189.0	145.0	168.0	152.0	209.0	270.0	318.0	437.0	616.0	836.0	1290.0	1712.0	1699.0	1829.0	2591.0	3225.0	5439.0	13633.0	86230.0
C068_S63_L001_R1_001	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	9.0	25.0	32.0	67.0	128.0	217.0	330.0	480.0	619.0	794.0	1165.0	1679.0	2412.0	3813.0	5922.0	7056.0	16246.0	125871.0
C068_S63_L001_R2_001	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	78.0	105.0	195.0	227.0	235.0	197.0	139.0	188.0	203.0	275.0	368.0	443.0	669.0	965.0	1491.0	2161.0	2101.0	2098.0	3318.0	3764.0	6579.0	16582.0	124472.0
C069_S64_L001_R1_001	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	7.0	12.0	25.0	40.0	68.0	131.0	211.0	313.0	425.0	524.0	694.0	1004.0	1493.0	2221.0	3738.0	4116.0	10330.0	79175.0
C069_S64_L001_R2_001	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	26.0	51.0	83.0	128.0	148.0	146.0	107.0	159.0	166.0	221.0	249.0	388.0	483.0	717.0	1056.0	1523.0	1465.0	1559.0	2249.0	2820.0	4342.0	11760.0	74675.0
C070_S65_L001_R1_001	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	12.0	30.0	47.0	75.0	141.0	196.0	307.0	453.0	610.0	872.0	1167.0	1697.0	2624.0	3644.0	4846.0	12420.0	71046.0
C070_S65_L001_R2_001	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	28.0	40.0	94.0	147.0	159.0	136.0	127.0	167.0	168.0	213.0	303.0	412.0	642.0	946.0	1219.0	1415.0	1484.0	1887.0	2342.0	3201.0	5302.0	15712.0	64049.0
C071_S66_L001_R1_001	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	3.0	18.0	23.0	52.0	84.0	139.0	309.0	387.0	494.0	660.0	839.0	1263.0	1769.0	2686.0	4434.0	5154.0	12413.0	89966.0
C071_S66_L001_R2_001	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	13.0	45.0	72.0	177.0	257.0	240.0	214.0	171.0	151.0	188.0	209.0	296.0	387.0	536.0	820.0	1255.0	1681.0	1571.0	1804.0	2459.0	3067.0	5281.0	13792.0	86010.0
C072_S67_L001_R1_001	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	11.0	13.0	21.0	50.0	98.0	213.0	393.0	432.0	564.0	781.0	1048.0	1407.0	2027.0	3030.0	4623.0	6288.0	14776.0	115026.0
C072_S67_L001_R2_001	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	33.0	91.0	149.0	216.0	276.0	260.0	189.0	168.0	227.0	259.0	328.0	411.0	625.0	806.0	1108.0	1625.0	1992.0	2031.0	2403.0	3268.0	4200.0	6857.0	18310.0	104968.0
C073_S68_L001_R1_001	1448.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	12.0	31.0	85.0	134.0	569.0	1456.0	916.0	454.0	253.0	167.0	102.0	60.0	29.0	22.0	27.0	155.0	45.0
C073_S68_L001_R2_001	1462.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	72.0	485.0	709.0	637.0	613.0	493.0	352.0	249.0	164.0	136.0	89.0	59.0	67.0	43.0	33.0	17.0	15.0	18.0	11.0	16.0	16.0	26.0	156.0	27.0
C074_S69_L001_R1_001	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	7.0	22.0	30.0	67.0	117.0	236.0	320.0	435.0	562.0	797.0	1083.0	1541.0	2129.0	3349.0	5319.0	6325.0	15305.0	114276.0
C074_S69_L001_R2_001	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	54.0	94.0	123.0	272.0	292.0	203.0	171.0	174.0	224.0	235.0	350.0	509.0	643.0	943.0	1370.0	1994.0	1908.0	2065.0	3056.0	3628.0	6303.0	16185.0	111113.0
C075_S70_L001_R1_001	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	7.0	7.0	21.0	42.0	86.0	153.0	290.0	366.0	481.0	580.0	725.0	1049.0	1527.0	2367.0	3558.0	4766.0	11070.0	80102.0
C075_S70_L001_R2_001	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	61.0	107.0	171.0	220.0	166.0	141.0	116.0	138.0	184.0	202.0	251.0	365.0	498.0	712.0	1045.0	1451.0	1380.0	1581.0	2240.0	2882.0	4634.0	11930.0	76710.0
